date,views,score
2022-02-14,219512,4.72
2022-02-21,345811,7.43
2022-02-28,4651376,100.0
2022-03-07,2059243,44.27
2022-03-14,1001329,21.53
2022-03-21,699093,15.03
2022-03-28,549005,11.8
2022-04-04,390844,8.4
2022-04-11,316364,6.8
2022-04-18,271857,5.84
2022-04-25,256727,5.52
2022-05-02,256663,5.52
2022-05-09,238492,5.13
2022-05-16,239155,5.14
2022-05-23,221055,4.75
2022-05-30,203670,4.38
2022-06-06,187236,4.03
2022-06-13,171273,3.68
2022-06-20,164686,3.54
2022-06-27,163003,3.5
2022-07-04,163749,3.52
2022-07-11,143169,3.08
2022-07-18,138738,2.98
2022-07-25,139711,3.0
2022-08-01,136354,2.93
2022-08-08,121586,2.61
2022-08-15,143025,3.07
2022-08-22,146507,3.15
2022-08-29,165468,3.56
2022-09-05,160494,3.45
2022-09-12,262298,5.64
2022-09-19,219956,4.73
2022-09-26,210531,4.53
2022-10-03,255107,5.48
2022-10-10,256778,5.52
2022-10-17,206499,4.44
2022-10-24,193479,4.16
2022-10-31,173530,3.73
2022-11-07,157980,3.4
2022-11-14,246819,5.31
2022-11-21,188918,4.06
2022-11-28,145996,3.14
2022-12-05,148126,3.18
2022-12-12,140198,3.01
2022-12-19,138203,2.97
2022-12-26,156338,3.36
2023-01-02,154548,3.32
2023-01-09,160223,3.44
2023-01-16,145457,3.13
2023-01-23,134318,2.89
2023-01-30,143491,3.08
2023-02-06,124541,2.68
2023-02-13,140089,3.01
2023-02-20,134220,2.89
2023-02-27,204216,4.39
2023-03-06,144542,3.11
2023-03-13,123341,2.65
2023-03-20,130339,2.8
2023-03-27,248800,5.35
2023-04-03,273042,5.87
2023-04-10,260200,5.59
2023-04-17,269940,5.8
2023-04-24,278896,6.0
2023-05-01,306343,6.59
2023-05-08,316486,6.8
2023-05-15,348180,7.49
2023-05-22,373819,8.04
2023-05-29,354955,7.63
2023-06-05,317699,6.83
2023-06-12,414187,8.9
2023-06-19,379805,8.17
2023-06-26,547726,11.78
2023-07-03,365799,7.86
2023-07-10,315916,6.79
2023-07-17,301256,6.48
2023-07-24,286371,6.16
2023-07-31,304849,6.55
2023-08-07,285004,6.13
2023-08-14,273057,5.87
2023-08-21,274211,5.9
2023-08-28,338008,7.27
2023-09-04,292208,6.28
2023-09-11,279698,6.01
2023-09-18,284703,6.12
2023-09-25,300736,6.47
2023-10-02,263474,5.66
2023-10-09,294358,6.33
2023-10-16,349779,7.52
2023-10-23,308659,6.64
2023-10-30,279962,6.02
2023-11-06,279721,6.01
2023-11-13,257227,5.53
2023-11-20,253846,5.46
2023-11-27,230880,4.96
2023-12-04,240288,5.17
2023-12-11,247593,5.32
2023-12-18,271029,5.83
2023-12-25,230021,4.95
2024-01-01,271600,5.84
2024-01-08,240894,5.18
2024-01-15,238807,5.13
2024-01-22,259568,5.58
2024-01-29,266102,5.72
2024-02-05,259393,5.58
2024-02-12,292428,6.29
2024-02-19,360680,7.75
2024-02-26,413957,8.9
2024-03-04,281393,6.05
2024-03-11,248338,5.34
2024-03-18,265110,5.7
2024-03-25,273500,5.88
2024-04-01,217610,4.68
2024-04-08,210622,4.53
2024-04-15,224195,4.82
2024-04-22,228100,4.9
2024-04-29,236330,5.08
2024-05-06,233938,5.03
2024-05-13,292579,6.29
2024-05-20,291647,6.27
2024-05-27,237698,5.11
2024-06-03,239784,5.16
2024-06-10,211940,4.56
2024-06-17,230751,4.96
2024-06-24,211836,4.55
2024-07-01,225024,4.84
2024-07-08,194860,4.19
2024-07-15,207500,4.46
2024-07-22,194549,4.18
2024-07-29,195915,4.21
2024-08-05,199002,4.28
2024-08-12,507106,10.9
2024-08-19,492634,10.59
2024-08-26,332007,7.14
2024-09-02,280309,6.03
2024-09-09,248604,5.34
2024-09-16,250905,5.39
2024-09-23,221412,4.76
2024-09-30,218015,4.69
2024-10-07,236525,5.09
2024-10-14,224449,4.83
2024-10-21,291139,6.26
2024-10-28,280559,6.03
2024-11-04,282746,6.08
2024-11-11,320953,6.9
2024-11-18,295420,6.35
2024-11-25,420101,9.03
2024-12-02,267930,5.76
2024-12-09,237724,5.11
2024-12-16,217951,4.69
2024-12-23,225037,4.84
2024-12-30,213535,4.59
2025-01-06,230202,4.95
2025-01-13,225662,4.85
2025-01-20,226923,4.88
2025-01-27,261787,5.63
2025-02-03,222311,4.78
2025-02-10,216396,4.65
2025-02-17,302388,6.5
2025-02-24,481185,10.35
2025-03-03,743819,15.99
2025-03-10,420184,9.03
2025-03-17,328324,7.06
2025-03-24,226426,4.87
2025-03-31,190839,4.1
2025-04-07,168726,3.63
2025-04-14,189459,4.07
2025-04-21,189235,4.07
2025-04-28,223930,4.81
2025-05-05,183919,3.95
2025-05-12,239663,5.15
2025-05-19,191614,4.12
2025-05-26,188392,4.05
2025-06-02,235784,5.07
2025-06-09,253398,5.45
2025-06-16,186478,4.01
2025-06-23,202640,4.36
2025-06-30,171960,3.7
2025-07-07,166813,3.59
2025-07-14,166766,3.59
2025-07-21,151654,3.26
2025-07-28,158312,3.4
2025-08-04,171809,3.69
2025-08-11,190145,4.09
2025-08-18,319876,6.88
2025-08-25,237959,5.12
2025-09-01,166399,3.58
2025-09-08,168341,3.62
2025-09-15,201511,4.33
2025-09-22,181877,3.91
2025-09-29,148628,3.2
2025-10-06,108013,2.32
2025-10-13,105317,2.26
2025-10-20,80962,1.74
2025-10-27,46866,1.01
2025-11-03,41651,0.9
2025-11-10,39683,0.85
2025-11-17,37548,0.81
2025-11-24,42464,0.91
2025-12-01,38614,0.83
2025-12-08,42548,0.91
2025-12-15,34922,0.75
2025-12-22,27600,0.59
2025-12-29,28107,0.6
2026-01-05,29246,0.63
2026-01-12,28884,0.62
2026-01-19,26277,0.56
2026-01-26,24588,0.53
2026-02-02,24014,0.52
2026-02-09,22437,0.48
2026-02-16,22721,0.49
2026-02-23,24770,0.53
2026-03-02,25848,0.56
2026-03-09,22716,0.49
2026-03-16,22127,0.48
2026-03-23,21191,0.46
2026-03-30,20774,0.45
2026-04-06,20622,0.44
2026-04-13,19739,0.42
2026-04-20,19623,0.42
2026-04-27,18929,0.41
2026-05-04,18933,0.41
2026-05-11,5579,0.12
