date,score,active
2022-08-08,12.87,0
2022-08-15,12.58,0
2022-08-22,13.44,0
2022-08-29,12.3,0
2022-09-05,11.73,0
2022-09-12,13.73,0
2022-09-19,14.01,0
2022-09-26,13.73,0
2022-10-03,12.3,0
2022-10-10,10.58,0
2022-10-17,10.87,0
2022-10-24,9.44,0
2022-10-31,9.44,0
2022-11-07,8.87,0
2022-11-14,28.6,0
2022-11-21,18.59,0
2022-11-28,17.16,0
2022-12-05,12.58,0
2022-12-12,11.44,0
2022-12-19,13.44,0
2022-12-26,10.58,0
2023-01-02,10.58,0
2023-01-09,9.44,0
2023-01-16,13.16,0
2023-01-23,12.58,0
2023-01-30,10.58,0
2023-02-06,11.23,0
2023-02-13,8.99,0
2023-02-20,12.27,0
2023-02-27,10.02,0
2023-03-06,8.99,0
2023-03-13,16.07,0
2023-03-20,17.28,0
2023-03-27,15.04,0
2023-04-03,12.1,0
2023-04-10,12.27,0
2023-04-17,16.59,0
2023-04-24,10.71,0
2023-05-01,11.58,0
2023-05-08,10.89,0
2023-05-15,9.16,0
2023-05-22,8.64,0
2023-05-29,8.3,0
2023-06-05,8.99,0
2023-06-12,11.41,0
2023-06-19,8.81,0
2023-06-26,13.83,1
2023-07-03,10.71,0
2023-07-10,9.33,0
2023-07-17,11.75,0
2023-07-24,9.33,0
2023-07-31,8.64,0
2023-08-07,7.79,0
2023-08-14,7.4,0
2023-08-21,14.02,1
2023-08-28,9.35,0
2023-09-04,10.13,0
2023-09-11,7.4,0
2023-09-18,7.4,0
2023-09-25,7.01,0
2023-10-02,8.18,0
2023-10-09,7.01,0
2023-10-16,8.96,0
2023-10-23,13.63,1
2023-10-30,21.42,1
2023-11-06,10.91,0
2023-11-13,14.8,0
2023-11-20,12.07,0
2023-11-27,10.91,0
2023-12-04,19.08,0
2023-12-11,19.47,1
2023-12-18,13.24,0
2023-12-25,12.85,0
2024-01-01,11.68,0
2024-01-08,18.69,1
2024-01-15,38.95,1
2024-01-22,13.24,0
2024-01-29,13.24,0
2024-02-05,9.74,0
2024-07-01,12.44,0
2024-07-08,21.76,0
2024-07-15,18.66,0
2024-07-22,17.1,0
2024-07-29,24.1,0
2024-08-05,47.42,1
2024-08-12,24.87,0
2024-08-19,14.77,0
2024-08-26,14.77,0
2024-09-02,13.21,0
2024-09-09,13.21,0
2024-09-16,11.66,0
2024-09-23,15.55,0
2024-09-30,12.44,0
2024-10-07,11.66,0
2024-10-14,12.44,0
2024-10-21,11.66,0
2024-10-28,12.44,0
2024-11-04,23.32,0
2024-11-11,62.96,1
2024-11-18,66.07,1
2024-11-25,60.63,1
2024-12-02,35.76,0
2024-12-09,77.73,1
2024-12-16,39.64,0
2024-12-23,38.09,0
2024-12-30,27.21,0
2025-01-06,24.87,0
2025-01-13,27.21,0
2025-01-20,40.42,0
2025-01-27,37.31,0
2025-02-03,37.16,0
2025-02-10,26.42,0
2025-02-17,18.99,0
2025-02-24,19.41,0
2025-03-03,35.51,0
2025-03-10,34.68,0
2025-03-17,33.44,0
2025-03-24,18.58,0
2025-03-31,18.58,0
2025-04-07,31.38,0
2025-04-14,28.08,0
2025-04-21,20.23,0
2025-04-28,21.47,0
2025-05-05,16.93,0
2025-05-12,25.6,0
2025-05-19,21.06,0
2025-05-26,38.81,0
2025-06-02,26.42,0
2025-06-09,19.41,0
2025-06-16,19.41,0
2025-06-23,20.23,0
2025-06-30,17.75,0
2025-07-07,18.17,0
2025-07-14,41.29,0
2025-07-21,35.1,0
2025-07-28,28.9,0
2025-08-04,33.03,0
2025-08-11,27.59,0
2025-08-18,25.87,0
2025-08-25,20.69,0
2025-09-01,18.97,0
2025-09-08,16.67,0
2025-09-15,13.8,0
2025-09-22,17.82,0
2025-09-29,17.82,0
2025-10-06,22.42,0
2025-10-13,31.04,0
2025-10-20,27.02,0
2025-10-27,20.12,0
2025-11-03,21.84,0
2025-11-10,32.76,0
2025-11-17,33.91,0
2025-11-24,57.48,1
2025-12-01,47.14,1
2025-12-08,36.21,0
2025-12-15,24.72,0
2025-12-22,24.72,0
2025-12-29,21.27,0
2026-01-05,22.99,0
2026-01-12,21.84,0
2026-01-19,21.27,0
2026-01-26,21.27,0
2026-02-02,45.0,0
2026-02-09,100.0,1
2026-02-16,46.0,0
2026-02-23,33.0,0
2026-03-02,35.0,0
2026-03-09,35.0,0
2026-03-16,26.0,0
2026-03-23,29.0,0
2026-03-30,37.0,0
2026-04-06,26.0,0
2026-04-13,24.0,0
2026-04-20,31.0,0
2026-04-27,19.0,0
2026-05-04,15.0,0
2026-05-11,16.0,0
